,Well,BUL2-totalreads,BUL2-WT%,BUL2-Mut%,BUL2-Other%,BUL2-na%,BUL2-maxcomplex,BUL2-maxcomplex%,FAS1-totalreads,FAS1-WT%,FAS1-Mut%,FAS1-Other%,FAS1-na%,FAS1-maxcomplex,FAS1-maxcomplex%,MKT1-totalreads,MKT1-WT%,MKT1-Mut%,MKT1-Other%,MKT1-na%,MKT1-maxcomplex,MKT1-maxcomplex%,NCS2-totalreads,NCS2-WT%,NCS2-Mut%,NCS2-Other%,NCS2-na%,NCS2-maxcomplex,NCS2-maxcomplex%,PMA1-totalreads,PMA1-WT%,PMA1-Mut%,PMA1-Other%,PMA1-na%,PMA1-maxcomplex,PMA1-maxcomplex%,RHO5-totalreads,RHO5-WT%,RHO5-Mut%,RHO5-Other%,RHO5-na%,RHO5-maxcomplex,RHO5-maxcomplex%,SCH9-totalreads,SCH9-WT%,SCH9-Mut%,SCH9-Other%,SCH9-na%,SCH9-maxcomplex,SCH9-maxcomplex%,WHI2-totalreads,WHI2-WT%,WHI2-Mut%,WHI2-Other%,WHI2-na%,WHI2-maxcomplex,WHI2-maxcomplex%,AKL1-totalreads,AKL1-WT%,AKL1-Mut%,AKL1-Other%,AKL1-na%,AKL1-maxcomplex,AKL1-maxcomplex%,RPI1-totalreads,RPI1-WT%,RPI1-Mut%,RPI1-Other%,RPI1-na%,RPI1-maxcomplex,RPI1-maxcomplex%,HSL7-totalreads,HSL7-WT%,HSL7-Mut%,HSL7-Other%,HSL7-na%,HSL7-maxcomplex,HSL7-maxcomplex%,SPT7-totalreads,SPT7-WT%,SPT7-Mut%,SPT7-Other%,SPT7-na%,SPT7-maxcomplex,SPT7-maxcomplex%,FRS1-totalreads,FRS1-WT%,FRS1-Mut%,FRS1-Other%,FRS1-na%,FRS1-maxcomplex,FRS1-maxcomplex%,BUL2_threshterm,FAS1_threshterm,MKT1_threshterm,NCS2_threshterm,PMA1_threshterm,RHO5_threshterm,SCH9_threshterm,WHI2_threshterm,AKL1_threshterm,RPI1_threshterm,HSL7_threshterm,SPT7_threshterm,FRS1_threshterm,BUL2_g,FAS1_g,MKT1_g,NCS2_g,PMA1_g,RHO5_g,SCH9_g,WHI2_g,AKL1_g,RPI1_g,HSL7_g,SPT7_g,FRS1_g,BUL2-singlelocus-totalreads,BUL2-singlelocus-WT%,BUL2-singlelocus-Mut%,BUL2-singlelocus-Other%,BUL2-singlelocus-na%,BUL2-singlelocus-maxcomplex,BUL2-singlelocus-maxcomplex%,HSL7-singlelocus-totalreads,HSL7-singlelocus-WT%,HSL7-singlelocus-Mut%,HSL7-singlelocus-Other%,HSL7-singlelocus-na%,HSL7-singlelocus-maxcomplex,HSL7-singlelocus-maxcomplex%,NCS2-singlelocus-totalreads,NCS2-singlelocus-WT%,NCS2-singlelocus-Mut%,NCS2-singlelocus-Other%,NCS2-singlelocus-na%,NCS2-singlelocus-maxcomplex,NCS2-singlelocus-maxcomplex%,PMA1-singlelocus-totalreads,PMA1-singlelocus-WT%,PMA1-singlelocus-Mut%,PMA1-singlelocus-Other%,PMA1-singlelocus-na%,PMA1-singlelocus-maxcomplex,PMA1-singlelocus-maxcomplex%,RPI1-singlelocus-totalreads,RPI1-singlelocus-WT%,RPI1-singlelocus-Mut%,RPI1-singlelocus-Other%,RPI1-singlelocus-na%,RPI1-singlelocus-maxcomplex,RPI1-singlelocus-maxcomplex%,BUL2-singlelocus_threshterm,HSL7-singlelocus_threshterm,NCS2-singlelocus_threshterm,PMA1-singlelocus_threshterm,RPI1-singlelocus_threshterm,BUL2-singlelocus_g,HSL7-singlelocus_g,NCS2-singlelocus_g,PMA1-singlelocus_g,RPI1-singlelocus_g,BUL2matches single?,HSL7matches single?,NCS2matches single?,PMA1matches single?,RPI1matches single?,BUL2_g-update,FAS1_g-update,MKT1_g-update,NCS2_g-update,PMA1_g-update,RHO5_g-update,SCH9_g-update,WHI2_g-update,AKL1_g-update,RPI1_g-update,HSL7_g-update,SPT7_g-update,FRS1_g-update,BUL2_g-update_bin,FAS1_g-update_bin,MKT1_g-update_bin,NCS2_g-update_bin,PMA1_g-update_bin,RHO5_g-update_bin,SCH9_g-update_bin,WHI2_g-update_bin,AKL1_g-update_bin,RPI1_g-update_bin,HSL7_g-update_bin,SPT7_g-update_bin,FRS1_g-update_bin,full_g_bin_13,full_g_bin_10,BUL2_g_exp,FAS1_g_exp,MKT1_g_exp,NCS2_g_exp,PMA1_g_exp,RHO5_g_exp,SCH9_g_exp,WHI2_g_exp,AKL1_g_exp,RPI1_g_exp,full_g_bin_10_exp,full_g_match?
1121,7G-D3,80.0,0,0.981134945991176,0,0.018865054008823972,Mut,0.981134945991176,2592.0,0.9734723655633619,0.00017879382422599999,0.003204427489542,0.02314441312287,WT,0.9734723655633619,1379.0,0,0.9798512051461951,0.0007350713986349999,0.019413723455169996,Mut,0.9798512051461951,1427.0,0.9730156039969651,0.0,0.001882725652545,0.025101670350490005,WT,0.9730156039969651,1527.0,0.9793925493428087,0.0010851013996869999,0.0031654554833440004,0.016356893774161,WT,0.9793925493428087,1809.0,0.9762100212042791,0,0.006219728645291999,0.01757025015043,WT,0.9762100212042791,7322.0,0.000605760731207,0.9818974792714639,0.000587048163425,0.016909711833905,Mut,0.9818974792714639,7633.0,0.9853525404463281,0,0,0.014647459553671999,WT,0.9853525404463281,3400.0,0.9794453200659979,0.00033183067501500003,0.001267472919652,0.018955376339335,WT,0.9794453200659979,710.0,0.0009186805680230851,0.9912306437040314,0,0.007850675727945611,Mut,0.9912306437040314,456.0,0.9672054698205664,0.0003324173918866245,0,0.03246211278754702,WT,0.9672054698205664,2393.0,0.986855917775827,0.000999081552357,0.000545242597388,0.011599758074428998,WT,0.986855917775827,4572.0,0.5446736536096578,0.4392311967429033,0.0013723594303719177,0.014722790217067013,WT,0.5446736536096578,1.734723475976807e-17,0.0033832213137680797,0.0007350713986349448,0.0018827256525449226,0.004250556883030273,0.006219728645290867,0.0011928088946311297,-1.3877787807814457e-16,0.001599303594667062,0.000918680568023033,0.00033241739188654557,0.0015443241497439617,0.4406035561732752,Mut,WT,Mut,WT,WT,WT,Mut,WT,WT,Mut,WT,WT,mixed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mut,WT,Mut,WT,WT,WT,Mut,WT,WT,Mut,WT,WT,mixed,1,0,1,0,0,0,1,0,0,1,0,0,2,1010001001002,1010001001,1,0,1,0,0,0,1,0,0,1,1010001001,True
1122,6G-D3,34.0,0,0.9234908357154868,0,0.0765091642845132,Mut,0.9234908357154868,1414.0,0.978712427380767,0.0008118192533460001,0.002044883616046,0.018430869749839998,WT,0.978712427380767,2058.0,0,0.981277294116873,0.000460630726774,0.018262075156354002,Mut,0.981277294116873,677.0,0.969142348551929,0.0,0.0060250513824370005,0.024832600065633,WT,0.969142348551929,966.0,0.002855179015692,0.9772882448958159,0.0029758995447930004,0.016880676543699,Mut,0.9772882448958159,1907.0,0.975206480476137,0,0.000895534055324,0.023897985468539,WT,0.975206480476137,7145.0,0.979400547592604,0.0,0.0011336175035000003,0.019465834903896,WT,0.979400547592604,7687.0,0.9863065780142529,0,0,0.013693421985746999,WT,0.9863065780142529,3208.0,0.9866640227353192,9.795412841399999e-05,0.0008204695904319998,0.012417553545836001,WT,0.9866640227353192,754.0,0.0007462320787270001,0.977206602749548,0,0.022047165171724,Mut,0.977206602749548,282.0,0.9764245960675564,0.002992662776590213,0,0.020582741155853408,WT,0.9764245960675564,2131.0,0.9765252314309231,0.0002680878832392544,0.004593747416443491,0.01861293326939417,WT,0.9765252314309231,3786.0,0.0,0.997166511381004,0.0,0.0028334886189959997,Mut,0.997166511381004,-4.163336342344337e-17,0.002856702869392977,0.0004606307267729648,0.006025051382437956,0.005831078560485106,0.0008955340553239953,0.0011336175035000229,7.979727989493313e-17,0.0009184237188448307,0.0007462320787280409,0.002992662776590209,0.004861835299682763,1.6479873021779667e-17,Mut,WT,Mut,WT,Mut,WT,WT,WT,WT,Mut,WT,WT,Mut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mut,WT,Mut,WT,Mut,WT,WT,WT,WT,Mut,WT,WT,Mut,1,0,1,0,1,0,0,0,0,1,0,0,1,1010100001001,1010100001,1,0,1,0,1,0,0,0,0,1,1010100001,True
1123,1C-D3,25.0,0,0.8908229591274649,0,0.10917704087253498,Mut,0.8908229591274649,1684.0,0.9707108226411195,0.0005954736924590429,0.00021451202493891642,0.028479191641482618,WT,0.9707108226411195,1353.0,0,0.9796765422074549,0.00159091979846,0.018732537994085,Mut,0.9796765422074549,675.0,0.973893228946308,0.0,0.002810241425881,0.023296529627812,WT,0.973893228946308,959.0,0.9812845937156961,0.0018951597318,0.003010886048948,0.013809360503556002,WT,0.9812845937156961,2929.0,0.9625379473392871,0,0.005280107792931,0.032181944867782,WT,0.9625379473392871,6518.0,0.978892642847375,0.00014639338278100002,0.000894946849328,0.020066016920516003,WT,0.978892642847375,8516.0,0.978769624855161,0,0,0.021230375144838002,WT,0.978769624855161,2954.0,0.9745972906564792,0.0026238413144936377,0.0017102532323263326,0.0210686147967008,WT,0.9745972906564792,426.0,0.0027591555456299996,0.9821012494775799,0,0.01513959497679,Mut,0.9821012494775799,233.0,0.8969717266057662,0.021398847730500416,0,0.08162942566373327,WT,0.8969717266057662,1786.0,0.9697208883797581,0.0015635321246165678,0.003622816392197345,0.025092763103428086,WT,0.9697208883797581,3961.0,0.11649814059807916,0.8623224497521891,0.0017091128408958196,0.0194702968088359,Mut,0.8623224497521891,1.249000902703301e-16,0.0008099857173978625,0.0015909197984600755,0.0028102414258799682,0.004906045780747902,0.005280107792930894,0.0010413402321090143,1.0512424264419451e-15,0.004334094546820048,0.00275915554563007,0.021398847730500548,0.005186348516813797,0.11820725343897502,Mut,WT,Mut,WT,WT,WT,WT,WT,WT,Mut,WT,WT,mixed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mut,WT,Mut,WT,WT,WT,WT,WT,WT,Mut,WT,WT,mixed,1,0,1,0,0,0,0,0,0,1,0,0,2,1010000001002,1010000001,1,0,1,0,0,0,0,0,0,1,1010000001,True
1124,3C-D4,66.0,0,0.9696257853045617,0,0.0303742146954384,Mut,0.9696257853045617,2408.0,0.9718918804167821,0,0.00014465533207499997,0.027963464251142,WT,0.9718918804167821,2779.0,0.0007868934169119999,0.9818022362732011,0,0.017410870309887,Mut,0.9818022362732011,987.0,0.9770684383656749,0.0,0.0017957648951620001,0.021135796739163003,WT,0.9770684383656749,1737.0,0.0015715212085020002,0.9811891230688661,0.0022314028512659995,0.015007952871366002,Mut,0.9811891230688661,4592.0,0.9736916293612672,0.0005699880239229999,0.0033855454902949993,0.022352837124513997,WT,0.9736916293612672,9528.0,0.982228319995935,0.0,0.001052966791647,0.016718713212418003,WT,0.982228319995935,10036.0,0.00039532768431600003,0.9861631662503689,0,0.013441506065314,Mut,0.9861631662503689,493.0,0.9798407574779427,0.006278459221002798,0.010106305143103077,0.003774478157951369,WT,0.9798407574779427,729.0,0.000629919066479,0.979398797645939,0,0.019971283287582003,Mut,0.979398797645939,316.0,0.948063404117935,0.008552473989522906,0,0.0433841218925421,WT,0.948063404117935,3714.0,0.985861401790263,0.0,0.0015695452904730001,0.012569052919266,WT,0.985861401790263,5636.0,0.655139989953651,0.33263727304650764,0.0009704931469547306,0.011252243852886742,WT,0.655139989953651,-7.28583859910259e-17,0.00014465533207590545,0.0007868934169119324,0.0017957648951620782,0.0038029240597679224,0.0039555335142188175,0.001052966791647035,0.00039532768431707263,0.016384764364105884,0.0006299190664790406,0.008552473989522906,0.0015695452904709514,0.3336077661934623,Mut,WT,Mut,WT,Mut,WT,WT,Mut,WT,Mut,WT,WT,mixed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mut,WT,Mut,WT,Mut,WT,WT,Mut,WT,Mut,WT,WT,mixed,1,0,1,0,1,0,0,1,0,1,0,0,2,1010100101002,1010100101,1,0,1,0,1,0,0,1,0,1,1010100101,True
1125,5G-D4,64.0,0,0.9679451130356541,0,0.03205488696434597,Mut,0.9679451130356541,2255.0,0.9834935039169751,0,0.000256625860773,0.016249870222251002,WT,0.9834935039169751,2441.0,0.000338578562819,0.978985935333819,0,0.020675486103361,Mut,0.978985935333819,1005.0,0.9785614771961699,0.0,0.0028480542554,0.018590468548429998,WT,0.9785614771961699,1610.0,0.985308083100882,0.0011458244004389998,0.001127818942213,0.012418273556466002,WT,0.985308083100882,2852.0,0.001362653490803,0.9731479907147379,0.005982576079037001,0.019506779715423,Mut,0.9731479907147379,10165.0,0.984944075843898,7.648029404899999e-05,0.00040166638097999995,0.014577777481071998,WT,0.984944075843898,8878.0,0.984982733984812,0.0,0,0.015017266015187,WT,0.984982733984812,3992.0,0.978418890561293,0.002778638745575,2.659623295e-05,0.018775874460181,WT,0.978418890561293,624.0,0.001089821122593,0.97524983250624,0,0.023660346371166,Mut,0.97524983250624,319.0,0.9923010255669508,0.002224469160768453,0,0.005474505272280803,WT,0.9923010255669508,3019.0,0.00027285570079900006,0.989834564488579,0.0008650992858580001,0.009027480524765,Mut,0.989834564488579,3219.0,0.0,0.9899422514793751,9.3622376502e-05,0.009964126144123,Mut,0.9899422514793751,-8.326672684688674e-17,0.0002566258607739,0.00033857856282005355,0.0028480542554000753,0.0022736433426519716,0.007345229569839101,0.0004781466750300202,1.0460382560140147e-15,0.002805234978525948,0.001089821122594023,0.0022244691607684296,0.0011379549866560174,9.362237650190931e-05,Mut,WT,Mut,WT,WT,Mut,WT,WT,WT,Mut,WT,Mut,Mut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mut,WT,Mut,WT,WT,Mut,WT,WT,WT,Mut,WT,Mut,Mut,1,0,1,0,0,1,0,0,0,1,0,1,1,1010010001011,1010010001,1,0,1,0,0,1,0,0,0,1,1010010001,True
1126,7G-D4,75.0,0,1.0,0,0.0,Mut,1.0,2670.0,0.977557453600021,0,0.000730095725156,0.021712450674822,WT,0.977557453600021,1501.0,0.000654207462299,0.97971956866874,0,0.019626223868961998,Mut,0.97971956866874,1321.0,0.9859224602025409,0.0,0.002070171599801,0.012007368197658002,WT,0.9859224602025409,1849.0,0.980009556286276,0.0009813703245360001,0.002660488580939,0.01634858480825,WT,0.980009556286276,2262.0,0.002379136197647,0.982375868003887,0.002621607584633,0.012623388213835,Mut,0.982375868003887,8574.0,0.000108372108642,0.9875494110275691,0.0008719290019770001,0.011470287861812001,Mut,0.9875494110275691,8395.0,0.987128552370941,0.0,0,0.012871447629058999,WT,0.987128552370941,3735.0,0.9797552417109732,0.0009508269388007664,0.002916567035139422,0.016377364315086587,WT,0.9797552417109732,619.0,0.007880423321865001,0.971963436824062,0,0.020156139854073003,Mut,0.971963436824062,492.0,0.9851236618678478,0.004094097117352932,0,0.010782241014799151,WT,0.9851236618678478,2658.0,0.9762951062515101,0.0,0.0018607861397420002,0.021844107608747,WT,0.9762951062515101,4941.0,0.0,0.9855856405837371,0.0,0.014414359416263001,Mut,0.9855856405837371,0.0,0.0007300957251570005,0.0006542074622980093,0.002070171599801069,0.0036418589054740477,0.005000743782278013,0.0009803011106188971,8.673617379884035e-18,0.0038673939739402446,0.007880423321864942,0.004094097117353016,0.0018607861397429426,-1.0061396160665481e-16,Mut,WT,Mut,WT,WT,Mut,Mut,WT,WT,Mut,WT,WT,Mut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mut,WT,Mut,WT,WT,Mut,Mut,WT,WT,Mut,WT,WT,Mut,1,0,1,0,0,1,1,0,0,1,0,0,1,1010011001001,1010011001,1,0,1,0,0,1,1,0,0,1,1010011001,True
1127,8G-D4,97.0,0,0.9475607216553396,0,0.052439278344660466,Mut,0.9475607216553396,2179.0,0.9812296275398551,0,0.00031798317786,0.018452389282285,WT,0.9812296275398551,2781.0,0.000270195075007,0.9818207692122952,0,0.017909035712700003,Mut,0.9818207692122952,977.0,0.9779999466300109,0.0,0.0062638469088359995,0.015736206461153,WT,0.9779999466300109,1646.0,0.0023185001565480005,0.9812119259712688,0.0011052337035960002,0.015364340168588,Mut,0.9812119259712688,3409.0,0.000859816577411,0.9845920534274372,0.0031188044561349998,0.011429325539016003,Mut,0.9845920534274372,10070.0,0.000222682982812,0.983879084224928,0.0008351640184830001,0.015063068773777001,Mut,0.983879084224928,8437.0,0.9879178957361049,0.0,0,0.012082104263895001,WT,0.9879178957361049,2477.0,0.9771676495874436,0.003914530074464955,0.00213207003843319,0.01678575029965829,WT,0.9771676495874436,129.0,0.0247504474734958,0.9637425994768001,0,0.011506953049703979,Mut,0.9637425994768001,447.0,0.9851236618678478,0.00490217792543374,0,0.009974160206718348,WT,0.9851236618678478,4365.0,0.9834735486632101,0.0,0.0023045189385470003,0.014221932398242999,WT,0.9834735486632101,4519.0,0.9912118126688421,0.0,0.001296221793835,0.007491965537324001,WT,0.9912118126688421,-2.0816681711721685e-17,0.00031798317785990127,0.00027019507500477755,0.006263846908836114,0.003423733860143172,0.003978621033546834,0.0010578470012950186,1.0928757898653885e-16,0.006046600112898089,0.024750447473495946,0.004902177925433819,0.0023045189385468724,0.0012962217938339363,Mut,WT,Mut,WT,Mut,Mut,Mut,WT,WT,mixed,WT,WT,WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mut,WT,Mut,WT,Mut,Mut,Mut,WT,WT,mixed,WT,WT,WT,1,0,1,0,1,1,1,0,0,2,0,0,0,1010111002000,1010111002,1,0,1,0,1,1,1,0,0,1,1010111001,False
1128,1C-D4,31.0,0,0.9696257853045614,0,0.0303742146954384,Mut,0.9696257853045614,1825.0,0.9678195510841958,0,0.001762398546053,0.030418050369751003,WT,0.9678195510841958,1306.0,0.0008500864290829264,0.9802224109689393,0,0.018927502601977626,Mut,0.9802224109689393,683.0,0.969095359153994,0.0,0.0059458259275499995,0.024958814918455002,WT,0.969095359153994,1313.0,0.9745493954089801,0.0014356640008179999,0.0037962227716450006,0.020218717818556997,WT,0.9745493954089801,3416.0,0.9734087917191482,0.000238678401134,0.003801820133767,0.022550709745951,WT,0.9734087917191482,8403.0,0.981994848036851,0.0,0.001768293576964,0.016236858386185,WT,0.981994848036851,9317.0,0.00023233364112799996,0.985162679961439,0,0.014604986397433998,Mut,0.985162679961439,3187.0,0.9774887515870699,0.001189523753104,0.004992818713682,0.016328905946143,WT,0.9774887515870699,386.0,0.004943823239567,0.988621339851106,0,0.006434836909326999,Mut,0.988621339851106,247.0,0.9735681063122924,0.004013289036544851,0,0.022418604651162792,WT,0.9735681063122924,1997.0,0.09285297387409369,0.8916785362974594,0.0020236351486637577,0.013444854679783073,Mut,0.8916785362974594,4643.0,0.0,0.9890676086130009,0.0,0.010932391386999002,Mut,0.9890676086130009,1.491862189340054e-16,0.0017623985460531802,0.0008500864290831231,0.005945825927550968,0.00523188677246289,0.004040498534900818,0.0017682935769640015,0.0002323336411269774,0.006182342466787064,0.004943823239566994,0.004013289036544805,0.09487660902275752,8.326672684688674e-17,Mut,WT,Mut,WT,WT,WT,WT,Mut,WT,Mut,WT,mixed,Mut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mut,WT,Mut,WT,WT,WT,WT,Mut,WT,Mut,WT,mixed,Mut,1,0,1,0,0,0,0,1,0,1,0,2,1,1010000101021,1010000101,1,0,1,0,0,0,0,1,0,1,1010000101,True
1129,4C-D4,66.0,0,0.9696289522542741,0,0.030371047745726,Mut,0.9696289522542741,2486.0,0.975867869691309,0,0.005704298205261998,0.018427832103429,WT,0.975867869691309,1944.0,0.000468301947937,0.9854826396139372,0,0.014049058438125,Mut,0.9854826396139372,644.0,0.0014464218375979999,0.96731764035356,0.004403049158667001,0.026832888650176002,Mut,0.96731764035356,1528.0,0.001813274826416,0.9764079047685641,0.0018732930205030002,0.019905527384518,Mut,0.9764079047685641,3064.0,0.9706760409851288,0.000319976305245,0.006252404981241,0.022751577728387002,WT,0.9706760409851288,10034.0,0.983635136140065,7.974167320300001e-05,0.0011095932029360001,0.015175528983796002,WT,0.983635136140065,8120.0,0.0007125144770910001,0.9844271591199061,0,0.014860326403001998,Mut,0.9844271591199061,3347.0,0.986953270089942,0.0007559017035129999,0.000491406704317,0.011799421502226999,WT,0.986953270089942,813.0,0.00031747713025700005,0.9937196474779499,0,0.005962875391791999,Mut,0.9937196474779499,442.0,0.944174847885326,0.0005076710590167613,0,0.05531748105565717,WT,0.944174847885326,3737.0,0.9870764956098019,0.0,0.00185480755045,0.011068696839748001,WT,0.9870764956098019,5177.0,0.991618987234089,0.0,0.001332624643438,0.0070483881224730005,WT,0.991618987234089,-1.457167719820518e-16,0.0057042982052619914,0.0004683019479377725,0.005849470996263949,0.0036865678469179056,0.006572381286484168,0.001189334876138962,0.0007125144770919207,0.0012473084078309538,0.0003174771302580596,0.0005076710590168135,0.0018548075504500692,0.0013326246434379662,Mut,WT,Mut,Mut,Mut,WT,WT,Mut,WT,Mut,WT,WT,WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mut,WT,Mut,Mut,Mut,WT,WT,Mut,WT,Mut,WT,WT,WT,1,0,1,1,1,0,0,1,0,1,0,0,0,1011100101000,1011100101,1,0,1,1,1,0,0,1,0,1,1011100101,True
1130,6G-D4,39.0,0,0.980257014540442,0,0.019742985459558004,Mut,0.980257014540442,1622.0,0.9855505046438061,0,0.0009439401054824207,0.013505555250711378,WT,0.9855505046438061,2229.0,0.00028392991758,0.9911981725550191,0,0.008517897527401,Mut,0.9911981725550191,662.0,0.982714535618444,0.0,0.004528662944477001,0.012756801437078002,WT,0.982714535618444,1281.0,0.0022055956194869998,0.9804927190964169,0.003076835399245,0.014224849884851003,Mut,0.9804927190964169,2733.0,0.001018058990439,0.9738411866282569,0.005770209700907001,0.019370544680396,Mut,0.9738411866282569,8955.0,0.984173794637722,0.0,0.0006088055515,0.015217399810777002,WT,0.984173794637722,9857.0,0.9836549540483451,0.0,0,0.016345045951655,WT,0.9836549540483451,3734.0,0.980129962972826,0.000570726691239,0.0007790570741659999,0.018520253261768,WT,0.980129962972826,677.0,0.009762106277248309,0.9820062511225895,0,0.008231642600162199,Mut,0.9820062511225895,273.0,0.9715970918195388,0.003259665848139054,0,0.02514324233232221,WT,0.9715970918195388,2580.0,0.9810903922428751,0.0,0.0019134079931989998,0.016996199763926,WT,0.9810903922428751,4799.0,0.506980287354387,0.4776404646139496,0.0008932096974906654,0.01448603833417282,WT,0.506980287354387,-1.0408340855860843e-17,0.0009439401054825089,0.0002839299175799257,0.0045286629444779795,0.00528243101873211,0.006788268691347084,0.0006088055515009651,-1.3183898417423734e-16,0.0013497837654060478,0.009762106277248255,0.003259665848138995,0.0019134079931989144,0.4785336743114401,Mut,WT,Mut,WT,Mut,Mut,WT,WT,WT,Mut,WT,WT,mixed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mut,WT,Mut,WT,Mut,Mut,WT,WT,WT,Mut,WT,WT,mixed,1,0,1,0,1,1,0,0,0,1,0,0,2,1010110001002,1010110001,1,0,1,0,1,1,0,0,0,1,1010110001,True
1131,2C-D4,53.0,0,0.9916809231491732,0,0.008319076850826872,Mut,0.9916809231491732,1709.0,0.9792718413347989,0,0.001983612855956,0.018744545809246,WT,0.9792718413347989,1034.0,0.000877057936222,0.9941447818027098,0,0.004978160261068,Mut,0.9941447818027098,641.0,0.001443904782814,0.976993198943791,0.002792134096818,0.018770762176578,Mut,0.976993198943791,1497.0,0.9867590368065261,0.001254470692407,0.0019387233229930002,0.010047769178074,WT,0.9867590368065261,2225.0,0.9745264252036391,0.0011058368440440003,0.004230907964442,0.020136829987875998,WT,0.9745264252036391,8281.0,0.9801533774095981,0.0,0.0008110512989630001,0.019035571291438,WT,0.9801533774095981,8222.0,0.000561091919669,0.9854009517740029,0,0.014037956306328,Mut,0.9854009517740029,2214.0,0.9793184702199508,0.0027809355830018968,0.0017082862327023568,0.016192307964344885,WT,0.9793184702199508,279.0,0.008439554697112,0.9297707007633391,0,0.061789744539549,Mut,0.9297707007633391,450.0,0.9633429407493784,0.004843311111600039,0,0.03181374813902151,WT,0.9633429407493784,2689.0,0.000316945411179,0.988728603319754,0.000997368416999,0.009957082852067,Mut,0.988728603319754,4434.0,0.0,0.987007904404947,0.0,0.012992095595053002,Mut,0.987007904404947,-9.367506770274758e-17,0.001983612855955056,0.0008770579362221793,0.0042360388796310045,0.0031931940153998983,0.005336744808484922,0.0008110512989639301,0.0005610919196691131,0.004489221815704339,0.008439554697111877,0.0048433111116000585,0.001314313828179016,-1.3877787807814457e-17,Mut,WT,Mut,Mut,WT,WT,WT,Mut,WT,Mut,WT,Mut,Mut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mut,WT,Mut,Mut,WT,WT,WT,Mut,WT,Mut,WT,Mut,Mut,1,0,1,1,0,0,0,1,0,1,0,1,1,1011000101011,1011000101,1,0,1,1,0,0,0,1,0,1,1011000101,True
1132,5G-D5,67.0,0.0002120248371952141,0.9757080115099197,0,0.024079963652885054,Mut,0.9757080115099197,2636.0,0.984052530326816,0.000316286062684,0.0008941625691719999,0.014737021041328001,WT,0.984052530326816,3009.0,0.0,0.9811245150381749,0.0,0.018875484961825003,Mut,0.9811245150381749,1095.0,0.0015230125673220002,0.9809894436663149,0.0016051004979809997,0.015882443268381,Mut,0.9809894436663149,1945.0,0.9783430526974608,0.001212768442425,0.002443371281538,0.018000807578577,WT,0.9783430526974608,3697.0,0.9823504345616051,0,0.0037295947702609997,0.013919970668133,WT,0.9823504345616051,12696.0,0.983506027138853,0.0,0.00077546467314,0.015718508188006998,WT,0.983506027138853,10541.0,0.9869336544712249,0,8.4324194214e-05,0.012982021334562001,WT,0.9869336544712249,5041.0,0.9865191507038898,0.001110228931183,0.00019894543154999999,0.012171674933378,WT,0.9865191507038898,808.0,0.001495668034656,0.982979043993735,0,0.015525287971609,Mut,0.982979043993735,307.0,0.9902160744844879,0,0,0.009783925515511951,WT,0.9902160744844879,3672.0,0.9866486329580169,0.0,0.0016043366390859999,0.011747030402897,WT,0.9866486329580169,3598.0,0.8643956264235675,0.11880732174377773,0.0012110580175137622,0.015585993815141037,WT,0.8643956264235675,0.00021202483719524184,0.0012104486318559437,1.1449174941446927e-16,0.0031281130653040903,0.0036561397239621984,0.003729594770261909,0.000775464673139957,8.43241942130573e-05,0.001309174362732153,0.0014956680346559642,1.5265566588595902e-16,0.0016043366390861413,0.12001837976129148,Mut,WT,Mut,Mut,WT,WT,WT,WT,WT,Mut,WT,WT,mixed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mut,WT,Mut,Mut,WT,WT,WT,WT,WT,Mut,WT,WT,mixed,1,0,1,1,0,0,0,0,0,1,0,0,2,1011000001002,1011000001,1,0,1,1,0,0,0,0,0,1,1011000001,True
